year,iso3,tag_name,value
2003,CYM,wealth,-0.000114607019646981
2004,CYM,wealth,2.2664935870077e-05
2005,CYM,wealth,0.000172343633004299
2006,CYM,wealth,0.000319322736991805
2007,CYM,wealth,0.000511308697608541
2008,CYM,wealth,0.000669968216472654
2009,CYM,wealth,0.000777067156793341
2010,CYM,wealth,0.000896117258882572
2011,CYM,wealth,0.000994810980055125
2012,CYM,wealth,0.00135666480479795
2013,CYM,wealth,0.00180984084331522
2014,CYM,wealth,0.00271630358507681
2015,CYM,wealth,0.00500859217592165
2016,CYM,wealth,0.00538213028728633
2017,CYM,wealth,0.00678495275527501
2018,CYM,wealth,0.00865480184323455
2019,CYM,wealth,0.00155924815891995
2020,CYM,wealth,0.00199770003805323
2021,CYM,wealth,0.00205009608058158
1995,KAZ,wealth,0.0958302663687027
1996,KAZ,wealth,0.0963536908352723
1997,KAZ,wealth,0.0985849939169942
1998,KAZ,wealth,0.09503273409369
1999,KAZ,wealth,0.096238799156607
2000,KAZ,wealth,0.102513441442678
2001,KAZ,wealth,0.132162081334054
2002,KAZ,wealth,0.157335354341229
2003,KAZ,wealth,0.190333985553845
2004,KAZ,wealth,0.232386480647648
2005,KAZ,wealth,0.267522572232492
2006,KAZ,wealth,0.308608472036755
2007,KAZ,wealth,0.353153510121751
2008,KAZ,wealth,0.37730991677742
2009,KAZ,wealth,0.413286318432364
2010,KAZ,wealth,0.446548561016388
2011,KAZ,wealth,0.505389244980001
2012,KAZ,wealth,0.555846422803261
2013,KAZ,wealth,0.632944023580593
2014,KAZ,wealth,0.677775566759977
2015,KAZ,wealth,0.694895660836641
2016,KAZ,wealth,0.679249362030947
2017,KAZ,wealth,0.732793390794941
2018,KAZ,wealth,0.81291239402515
2019,KAZ,wealth,0.889019803035652
2020,KAZ,wealth,0.878609589046072
2021,KAZ,wealth,0.94076090251911
1995,LAO,wealth,0.0394163700772437
1996,LAO,wealth,0.0438317777183359
1997,LAO,wealth,0.0440845545489867
1998,LAO,wealth,0.0441484054555743
1999,LAO,wealth,0.0517088349356261
2000,LAO,wealth,0.0556093110804141
2001,LAO,wealth,0.0595137536038678
2002,LAO,wealth,0.0619028635393966
2003,LAO,wealth,0.0682268272937996
2004,LAO,wealth,0.0757400497816699
2005,LAO,wealth,0.0828468561525046
2006,LAO,wealth,0.0944687702384536
2007,LAO,wealth,0.104858827964262
2008,LAO,wealth,0.114098247387139
2009,LAO,wealth,0.119702504173946
2010,LAO,wealth,0.130051923295725
2011,LAO,wealth,0.141953027806387
2012,LAO,wealth,0.153387583728938
2013,LAO,wealth,0.163103650181117
2014,LAO,wealth,0.174822301897359
2015,LAO,wealth,0.183832692107146
2016,LAO,wealth,0.196582862527333
2017,LAO,wealth,0.211776558044327
2018,LAO,wealth,0.225510703011396
2019,LAO,wealth,0.242710753085144
2020,LAO,wealth,0.250581150779251
2021,LAO,wealth,0.269502836878284
1995,LBN,wealth,0.0125510070884367
1996,LBN,wealth,0.0134646219951588
1997,LBN,wealth,0.0103826463413741
1998,LBN,wealth,0.00739063297515633
1999,LBN,wealth,0.00344605106947258
2000,LBN,wealth,0.00179917916118242
2001,LBN,wealth,0.000336219981302712
2002,LBN,wealth,-0.000263487548396205
2003,LBN,wealth,-0.00453362000837339
2004,LBN,wealth,0.000607445575692532
2005,LBN,wealth,-0.000426770797965226
2006,LBN,wealth,-0.000150628138380475
2007,LBN,wealth,0.00880184990258352
2008,LBN,wealth,0.0175920714502798
2009,LBN,wealth,0.0297913921416704
2010,LBN,wealth,0.0356652507705427
2011,LBN,wealth,0.0358261889226484
2012,LBN,wealth,0.0384027165046411
2013,LBN,wealth,0.0326726318354043
2014,LBN,wealth,0.0237518261709989
2015,LBN,wealth,0.0228604160559284
2016,LBN,wealth,0.0246677532877843
2017,LBN,wealth,0.0291472475203419
2018,LBN,wealth,0.032110975214293
2019,LBN,wealth,0.0325941401991893
2020,LBN,wealth,0.0295797537863005
2021,LBN,wealth,0.0267037694796198
1995,LCA,wealth,0.000274387292686269
1996,LCA,wealth,0.000338011737189704
1997,LCA,wealth,0.000340431254963805
1998,LCA,wealth,0.000420923810971371
1999,LCA,wealth,0.000446575340692094
2000,LCA,wealth,0.000448944719579444
2001,LCA,wealth,0.000373653559625678
2002,LCA,wealth,0.000366106471164481
2003,LCA,wealth,0.000420921361065429
2004,LCA,wealth,0.000597890526101885
2005,LCA,wealth,0.000642895607740154
2006,LCA,wealth,0.000761948262935794
2007,LCA,wealth,0.000687001298992703
2008,LCA,wealth,0.000680109651553839
2009,LCA,wealth,0.000582765329124155
2010,LCA,wealth,0.000557209012186817
2011,LCA,wealth,0.000536274055094676
2012,LCA,wealth,0.000372907482061358
2013,LCA,wealth,0.000370458794373537
2014,LCA,wealth,0.000267946042741967
2015,LCA,wealth,0.000198041281426905
2016,LCA,wealth,0.00086082162091526
2017,LCA,wealth,0.00149126081204211
2018,LCA,wealth,0.00163209838974092
2019,LCA,wealth,0.00175675359376811
2020,LCA,wealth,0.0014660425173714
2021,LCA,wealth,0.00165817290281214
1995,LKA,wealth,0.00411304846294969
1996,LKA,wealth,0.00709200981520247
1997,LKA,wealth,0.0120156938284095
1998,LKA,wealth,0.0146082292499831
1999,LKA,wealth,0.0149461083918383
2000,LKA,wealth,0.0181100670278105
2001,LKA,wealth,0.0212980456283962
2002,LKA,wealth,0.0254174311249548
2003,LKA,wealth,0.0348272323338197
2004,LKA,wealth,0.0449549886966847
2005,LKA,wealth,0.0595275845341725
2006,LKA,wealth,0.0764733015079201
2007,LKA,wealth,0.0923495811034138
2008,LKA,wealth,0.107355758304935
2009,LKA,wealth,0.118524200093235
2010,LKA,wealth,0.147734253989549
2011,LKA,wealth,0.168992384776315
2012,LKA,wealth,0.206100466506536
2013,LKA,wealth,0.211098247233908
2014,LKA,wealth,0.224996009174361
2015,LKA,wealth,0.235218628708479
2016,LKA,wealth,0.248485115729067
2017,LKA,wealth,0.267670641560848
2018,LKA,wealth,0.282884364130995
2019,LKA,wealth,0.291942271543557
2020,LKA,wealth,0.298339341975288
2021,LKA,wealth,0.330269898072533
1995,LBR,wealth,-0.000267786824524172
1996,LBR,wealth,0.000676254628554499
1997,LBR,wealth,0.00629056803987872
1998,LBR,wealth,0.00905511202275021
1999,LBR,wealth,0.0118071384401434
2000,LBR,wealth,0.0154643634616983
2001,LBR,wealth,0.0166206609062804
2002,LBR,wealth,0.0188437073935239
2003,LBR,wealth,0.011792627833215
2004,LBR,wealth,0.00951353484613724
2005,LBR,wealth,0.0147479887753836
2006,LBR,wealth,0.0231985831096973
2007,LBR,wealth,0.0350554824660247
2008,LBR,wealth,0.0502843731195538
2009,LBR,wealth,0.0655388618610298
2010,LBR,wealth,0.00278717178459296
2011,LBR,wealth,0.0118285802186379
2012,LBR,wealth,0.0366907731806268
2013,LBR,wealth,0.0525185594346067
2014,LBR,wealth,0.0704624209205556
2015,LBR,wealth,0.056275301405576
2016,LBR,wealth,0.0391187025354362
2017,LBR,wealth,0.0319779967775319
2018,LBR,wealth,0.0290987573802629
2019,LBR,wealth,0.0248829473091105
2020,LBR,wealth,0.0216536801708594
2021,LBR,wealth,0.0216741817416002
1995,LSO,wealth,0.00105367271111601
1996,LSO,wealth,0.00076925967969966
1997,LSO,wealth,0.000549568114127483
1998,LSO,wealth,0.000206445433776226
1999,LSO,wealth,-0.000102198979379704
2000,LSO,wealth,0.000481673227780725
2001,LSO,wealth,0.00112855984693401
2002,LSO,wealth,0.00121601800255863
2003,LSO,wealth,0.00177372848096522
2004,LSO,wealth,0.00222888979586153
2005,LSO,wealth,0.00261097514546114
2006,LSO,wealth,0.00296560333965024
2007,LSO,wealth,0.00336044839598359
2008,LSO,wealth,0.00384316091650471
2009,LSO,wealth,0.00421522274198498
2010,LSO,wealth,0.00458597103699621
2011,LSO,wealth,0.00423778651484589
2012,LSO,wealth,0.00397474337745176
2013,LSO,wealth,0.00383840781213902
2014,LSO,wealth,0.00373321796879896
2015,LSO,wealth,0.00375618945955786
2016,LSO,wealth,0.00426872606323563
2017,LSO,wealth,0.00417939807199512
2018,LSO,wealth,0.00395880947308512
2019,LSO,wealth,0.00384600927021221
2020,LSO,wealth,0.00378561581442986
2021,LSO,wealth,0.00431428537224532
1995,LTU,wealth,0.0831918498516656
1996,LTU,wealth,0.0928470338413229
1997,LTU,wealth,0.101092324572749
1998,LTU,wealth,0.109081243963729
1999,LTU,wealth,0.110611125485832
2000,LTU,wealth,0.11681803866353
2001,LTU,wealth,0.126306353250513
2002,LTU,wealth,0.133164948439492
2003,LTU,wealth,0.145713599506063
2004,LTU,wealth,0.161860813759356
2005,LTU,wealth,0.182563542643988
2006,LTU,wealth,0.204085019532103
2007,LTU,wealth,0.226069066386479
2008,LTU,wealth,0.232543024559069
2009,LTU,wealth,0.215977083714089
2010,LTU,wealth,0.203139752039853
2011,LTU,wealth,0.206958119375631
2012,LTU,wealth,0.214981414852356
2013,LTU,wealth,0.227842351857983
2014,LTU,wealth,0.244913798692315
2015,LTU,wealth,0.25288608966779
2016,LTU,wealth,0.267206738897905
2017,LTU,wealth,0.283616402960504
2018,LTU,wealth,0.303998971492148
2019,LTU,wealth,0.328100336789367
2020,LTU,wealth,0.331346867864253
2021,LTU,wealth,0.349419681901914
1995,LUX,wealth,0.101536006964512
1996,LUX,wealth,0.104718015957176
1997,LUX,wealth,0.111185552025721
1998,LUX,wealth,0.123364655017505
1999,LUX,wealth,0.13020425526427
2000,LUX,wealth,0.140920933345654
2001,LUX,wealth,0.155016821963724
2002,LUX,wealth,0.172155259588341
2003,LUX,wealth,0.185236059528849
2004,LUX,wealth,0.203944518696406
2005,LUX,wealth,0.222006313007088
2006,LUX,wealth,0.267638195872515
2007,LUX,wealth,0.302392866681484
2008,LUX,wealth,0.277712118532669
2009,LUX,wealth,0.28814077788054
2010,LUX,wealth,0.313498129290968
2011,LUX,wealth,0.306110836425276
2012,LUX,wealth,0.312059708549857
2013,LUX,wealth,0.307551846718281
2014,LUX,wealth,0.32557663334085
2015,LUX,wealth,0.341462524086499
2016,LUX,wealth,0.365174265697992
2017,LUX,wealth,0.378827560428081
2018,LUX,wealth,0.384984171924849
2019,LUX,wealth,0.314282254810959
2020,LUX,wealth,0.297817862949595
2021,LUX,wealth,0.322016668379921
1995,LVA,wealth,0.0809825918664465
1996,LVA,wealth,0.0890912369206546
1997,LVA,wealth,0.0981934436191051
1998,LVA,wealth,0.105501608930885
1999,LVA,wealth,0.110311657462933
2000,LVA,wealth,0.118796293023307
2001,LVA,wealth,0.125737287376142
2002,LVA,wealth,0.132853243653254
2003,LVA,wealth,0.146728619494592
2004,LVA,wealth,0.158532113883626
2005,LVA,wealth,0.177130812198376
2006,LVA,wealth,0.203836406244368
2007,LVA,wealth,0.233930353965865
2008,LVA,wealth,0.240092142832807
2009,LVA,wealth,0.22800590779855
2010,LVA,wealth,0.19578254297162
2011,LVA,wealth,0.204166666775945
2012,LVA,wealth,0.225900101003267
2013,LVA,wealth,0.23998625076508
2014,LVA,wealth,0.246881646060147
2015,LVA,wealth,0.257560339822164
2016,LVA,wealth,0.27132083481376
2017,LVA,wealth,0.287341192572112
2018,LVA,wealth,0.304197955742034
2019,LVA,wealth,0.32010280080383
2020,LVA,wealth,0.307435908449771
2021,LVA,wealth,0.327219040961943
1995,LBY,wealth,0.0807810928939807
1996,LBY,wealth,0.0867177742189206
1997,LBY,wealth,0.10152206819798
1998,LBY,wealth,0.106204687488392
1999,LBY,wealth,0.130244081586927
2000,LBY,wealth,0.143224419394322
2001,LBY,wealth,0.154733858002482
2002,LBY,wealth,0.176780050873759
2003,LBY,wealth,0.229930708585979
2004,LBY,wealth,0.260279979518851
2005,LBY,wealth,0.312430933394723
2006,LBY,wealth,0.379516820142662
2007,LBY,wealth,0.460539050727011
2008,LBY,wealth,0.48019063189985
2009,LBY,wealth,0.550457529150805
2010,LBY,wealth,0.581954233830241
2011,LBY,wealth,0.2969062586036
2012,LBY,wealth,0.51485281060877
2013,LBY,wealth,0.477369388617669
2014,LBY,wealth,0.414492211026568
2015,LBY,wealth,0.42139646773311
2016,LBY,wealth,0.397130259068741
2017,LBY,wealth,0.517434430510052
2018,LBY,wealth,0.590850374638327
2019,LBY,wealth,0.6085100998379
2020,LBY,wealth,0.412402633964636
2021,LBY,wealth,1.01011012301445
1995,MAR,wealth,0.0499511344841313
1996,MAR,wealth,0.0629084980385056
1997,MAR,wealth,0.0674261594376402
1998,MAR,wealth,0.0795337478190964
1999,MAR,wealth,0.0864625972004091
2000,MAR,wealth,0.0957889812738994
2001,MAR,wealth,0.115410781986725
2002,MAR,wealth,0.131494360183091
2003,MAR,wealth,0.150842203011319
2004,MAR,wealth,0.172776663208924
2005,MAR,wealth,0.197733215319856
2006,MAR,wealth,0.23276938756609
2007,MAR,wealth,0.25689822951391
2008,MAR,wealth,0.285586685793239
2009,MAR,wealth,0.300508235318856
2010,MAR,wealth,0.318152439958891
2011,MAR,wealth,0.33883887195595
2012,MAR,wealth,0.353540685831011
2013,MAR,wealth,0.376972293119879
2014,MAR,wealth,0.390785591369117
2015,MAR,wealth,0.417752413634977
2016,MAR,wealth,0.431562355595945
2017,MAR,wealth,0.462331220042144
2018,MAR,wealth,0.495317795808659
2019,MAR,wealth,0.518777199656479
2020,MAR,wealth,0.505881832056275
2021,MAR,wealth,0.553482336354256
1995,MDA,wealth,0.0183694111596172
1996,MDA,wealth,0.0182928354832922
1997,MDA,wealth,0.0187091595887931
1998,MDA,wealth,0.0155203585134414
1999,MDA,wealth,0.0141509835109246
2000,MDA,wealth,0.0152482474163977
2001,MDA,wealth,0.018062840464456
2002,MDA,wealth,0.0206288962734371
2003,MDA,wealth,0.0235468200829525
2004,MDA,wealth,0.0284649649136407
2005,MDA,wealth,0.0339359100061644
2006,MDA,wealth,0.0375559109558569
2007,MDA,wealth,0.0393871982964252
2008,MDA,wealth,0.0436183317875567
2009,MDA,wealth,0.0406903486423904
2010,MDA,wealth,0.0434767183044376
2011,MDA,wealth,0.0467684825470687
2012,MDA,wealth,0.0481012171647731
2013,MDA,wealth,0.0533281526802063
2014,MDA,wealth,0.0567816734426176
2015,MDA,wealth,0.0545774423936724
2016,MDA,wealth,0.0577539334027874
2017,MDA,wealth,0.0627108225827017
2018,MDA,wealth,0.0658776169655168
2019,MDA,wealth,0.0689390678135318
2020,MDA,wealth,0.0660878965306395
2021,MDA,wealth,0.0725828635320697
1995,MNE,wealth,0.00350284871235641
1996,MNE,wealth,0.00491046337675324
1997,MNE,wealth,0.00562886081258976
1998,MNE,wealth,0.00626979107696266
1999,MNE,wealth,0.00606458668879991
2000,MNE,wealth,0.00757435830449575
2001,MNE,wealth,0.00821642064839025
2002,MNE,wealth,0.00896654921817581
2003,MNE,wealth,0.00984100804489642
2004,MNE,wealth,0.011134246178496
2005,MNE,wealth,0.0126202911425092
2006,MNE,wealth,0.0149136074851585
2007,MNE,wealth,0.017278379401579
2008,MNE,wealth,0.019884128387439
2009,MNE,wealth,0.0191922079065706
2010,MNE,wealth,0.0203113648142336
2011,MNE,wealth,0.0223133551676809
2012,MNE,wealth,0.0226184665971168
2013,MNE,wealth,0.0243349448966338
2014,MNE,wealth,0.0254207913651507
2015,MNE,wealth,0.0270294277450645
2016,MNE,wealth,0.0281605017475152
2017,MNE,wealth,0.0310038924879261
2018,MNE,wealth,0.0337691596230415
2019,MNE,wealth,0.0365931275841547
2020,MNE,wealth,0.0313495334410371
2021,MNE,wealth,0.0359265761945541
1995,MDG,wealth,0.0281523678291155
1996,MDG,wealth,0.0291910998219119
1997,MDG,wealth,0.0323057427789877
1998,MDG,wealth,0.0344092404993693
1999,MDG,wealth,0.0370662073481467
2000,MDG,wealth,0.0414638216923245
2001,MDG,wealth,0.0470020467609966
2002,MDG,wealth,0.0421252901544077
2003,MDG,wealth,0.0490825794527907
2004,MDG,wealth,0.0552037835627206
2005,MDG,wealth,0.0619304787748736
2006,MDG,wealth,0.0725567613966982
2007,MDG,wealth,0.0845109274671668
2008,MDG,wealth,0.0924342733342833
2009,MDG,wealth,0.0880104307933067
2010,MDG,wealth,0.0890467481722763
2011,MDG,wealth,0.0929960230571133
2012,MDG,wealth,0.0962637512260307
2013,MDG,wealth,0.0996558653254153
2014,MDG,wealth,0.105269895764581
2015,MDG,wealth,0.107216673168393
2016,MDG,wealth,0.113999577277708
2017,MDG,wealth,0.123925611084351
2018,MDG,wealth,0.133068979849882
2019,MDG,wealth,0.143255916098244
2020,MDG,wealth,0.13594283089801
2021,MDG,wealth,0.14543895033055
1995,MHL,wealth,0.000123437560700089
1996,MHL,wealth,0.000116433068734955
1997,MHL,wealth,0.000137076010374832
1998,MHL,wealth,0.000145925391531519
1999,MHL,wealth,0.000156863828057152
2000,MHL,wealth,0.000174774329929089
2001,MHL,wealth,0.000195540424601015
2002,MHL,wealth,0.000204765347547694
2003,MHL,wealth,0.000219310587081446
2004,MHL,wealth,0.000242388738740847
2005,MHL,wealth,0.000280133288409175
2006,MHL,wealth,0.000301513453033539
2007,MHL,wealth,0.000324723144573146
2008,MHL,wealth,0.00032742178769892
2009,MHL,wealth,0.000354277605461993
2010,MHL,wealth,0.000372331681219715
2011,MHL,wealth,0.000377577627818965
2012,MHL,wealth,0.000321580435217516
2013,MHL,wealth,0.000353549923058866
2014,MHL,wealth,0.000408942670610289
2015,MHL,wealth,0.000452524831852181
2016,MHL,wealth,0.000472349139482038
2017,MHL,wealth,0.000504186758195411
2018,MHL,wealth,0.000548420073895194
2019,MHL,wealth,0.000561897129591571
2020,MHL,wealth,0.000558879420364049
2021,MHL,wealth,0.000574932915989851
1995,MKD,wealth,0.014435559167675
1996,MKD,wealth,0.016230698241675
1997,MKD,wealth,0.0176961770385774
1998,MKD,wealth,0.019401563028547
1999,MKD,wealth,0.0213018396363195
2000,MKD,wealth,0.0236615327816001
2001,MKD,wealth,0.0245026379239656
2002,MKD,wealth,0.0262860448502437
2003,MKD,wealth,0.0287096833031594
2004,MKD,wealth,0.032436345322916
2005,MKD,wealth,0.0359066129220579
2006,MKD,wealth,0.0410545631694736
2007,MKD,wealth,0.0435512758642419
2008,MKD,wealth,0.0517041773633772
2009,MKD,wealth,0.0520797722450404
2010,MKD,wealth,0.0556058735226517
2011,MKD,wealth,0.0602809826148527
2012,MKD,wealth,0.0610267309407495
2013,MKD,wealth,0.0643675824295417
2014,MKD,wealth,0.0689399341609541
2015,MKD,wealth,0.0708930355932686
2016,MKD,wealth,0.0731453914135897
2017,MKD,wealth,0.0756892959821846
2018,MKD,wealth,0.0805794601053123
2019,MKD,wealth,0.0867140201884681
2020,MKD,wealth,0.0831923465895578
2021,MKD,wealth,0.0896329887901622
1995,MLI,wealth,0.0269913918776073
1996,MLI,wealth,0.0298290585764302
1997,MLI,wealth,0.0316764150007554
1998,MLI,wealth,0.0351397406339261
1999,MLI,wealth,0.0395294422455383
2000,MLI,wealth,0.0397685382255191
2001,MLI,wealth,0.0477796224850311
2002,MLI,wealth,0.0503750957520562
2003,MLI,wealth,0.0589995937086387
2004,MLI,wealth,0.062170502261987
2005,MLI,wealth,0.0701570959667447
2006,MLI,wealth,0.0792930704124283
2007,MLI,wealth,0.0884520487819238
2008,MLI,wealth,0.095940233101844
2009,MLI,wealth,0.100374287477968
2010,MLI,wealth,0.107603064353481
2011,MLI,wealth,0.11465841454504
2012,MLI,wealth,0.115311690860194
2013,MLI,wealth,0.120224842243639
2014,MLI,wealth,0.132275481848197
2015,MLI,wealth,0.141184189969267
2016,MLI,wealth,0.150821428097467
2017,MLI,wealth,0.161536793448502
2018,MLI,wealth,0.175046229269766
2019,MLI,wealth,0.189415827892316
2020,MLI,wealth,0.191160204806173
2021,MLI,wealth,0.205024493755298
1995,MMR,wealth,0.101041984936513
1996,MMR,wealth,0.113155889829506
1997,MMR,wealth,0.124790769101619
1998,MMR,wealth,0.135410371497674
1999,MMR,wealth,0.148259426782469
2000,MMR,wealth,0.168296756248584
2001,MMR,wealth,0.185709999815724
2002,MMR,wealth,0.216435464258906
2003,MMR,wealth,0.245310552469634
2004,MMR,wealth,0.288567936875157
2005,MMR,wealth,0.331739888135572
2006,MMR,wealth,0.407142061894818
2007,MMR,wealth,0.48983104696583
2008,MMR,wealth,0.562916982319105
2009,MMR,wealth,0.640908149122671
2010,MMR,wealth,0.728413916870445
2011,MMR,wealth,0.814282466522372
2012,MMR,wealth,0.883002697679494
2013,MMR,wealth,0.971278379793626
2014,MMR,wealth,1.05984234330256
2015,MMR,wealth,1.11197822509638
2016,MMR,wealth,1.23514267395457
2017,MMR,wealth,1.34257835267359
2018,MMR,wealth,1.4706629132079
2019,MMR,wealth,1.55083500489563
2020,MMR,wealth,1.64207213630399
2021,MMR,wealth,1.52271996700566
1995,MNG,wealth,0.0310018943990704
1996,MNG,wealth,0.0339998669236732
1997,MNG,wealth,0.0347716512803667
1998,MNG,wealth,0.0356978572479897
1999,MNG,wealth,0.0374639754523992
2000,MNG,wealth,0.0377324423119557
2001,MNG,wealth,0.0386076085863066
2002,MNG,wealth,0.0407893263846217
2003,MNG,wealth,0.0453050450908357
2004,MNG,wealth,0.0542161891256173
2005,MNG,wealth,0.0612257829304897
2006,MNG,wealth,0.0706409859678001
2007,MNG,wealth,0.0823758303554894
2008,MNG,wealth,0.0909866119765511
2009,MNG,wealth,0.0871948094425306
2010,MNG,wealth,0.088233284409786
2011,MNG,wealth,0.0992913875425888
2012,MNG,wealth,0.113841058119996
2013,MNG,wealth,0.129614759491257
2014,MNG,wealth,0.13456887264281
2015,MNG,wealth,0.132672165917508
2016,MNG,wealth,0.127379862869266
2017,MNG,wealth,0.12253063560067
2018,MNG,wealth,0.147546336791283
2019,MNG,wealth,0.158495081515512
2020,MNG,wealth,0.155188891978504
2021,MNG,wealth,0.167918247292417
1995,MAC,wealth,0.0113370143275978
1996,MAC,wealth,0.0123254834148915
1997,MAC,wealth,0.0133722532391634
1998,MAC,wealth,0.0136543966954135
1999,MAC,wealth,0.0143011343478872
2000,MAC,wealth,0.0164915976226533
2001,MAC,wealth,0.0183254072722846
2002,MAC,wealth,0.021414911861373
2003,MAC,wealth,0.0254659761126753
2004,MAC,wealth,0.0345633905775969
2005,MAC,wealth,0.039840812949904
2006,MAC,wealth,0.0467187748214128
2007,MAC,wealth,0.0650826473029825
2008,MAC,wealth,0.0614779985094338
2009,MAC,wealth,0.0651588942109655
2010,MAC,wealth,0.0851194404412227
2011,MAC,wealth,0.105760017244975
2012,MAC,wealth,0.116629706210253
2013,MAC,wealth,0.132290713745148
2014,MAC,wealth,0.134110925213329
2015,MAC,wealth,0.110771051622256
2016,MAC,wealth,0.114689255470156
2017,MAC,wealth,0.132973487662501
2018,MAC,wealth,0.150554433093402
2019,MAC,wealth,0.15044143507576
2020,MAC,wealth,0.0616455275705341
2021,MAC,wealth,0.120103327855788
1995,MRT,wealth,0.00797511426187204
1996,MRT,wealth,0.00894860523503987
1997,MRT,wealth,0.00884115382605623
1998,MRT,wealth,0.00908750095154783
1999,MRT,wealth,0.00986964726230793
2000,MRT,wealth,0.00923051547787355
2001,MRT,wealth,0.00946154975178002
2002,MRT,wealth,0.0123856428709845
2003,MRT,wealth,0.0135789638621417
2004,MRT,wealth,0.0155621965725286
2005,MRT,wealth,0.0189875045396841
2006,MRT,wealth,0.027123363980483
2007,MRT,wealth,0.0293264622626418
2008,MRT,wealth,0.0302964831474941
2009,MRT,wealth,0.0299542470748301
2010,MRT,wealth,0.0326000388412386
2011,MRT,wealth,0.035950682584134
2012,MRT,wealth,0.0347241254751235
2013,MRT,wealth,0.0364881405111123
2014,MRT,wealth,0.0362217728264277
2015,MRT,wealth,0.0372037181094527
2016,MRT,wealth,0.0389502645142326
2017,MRT,wealth,0.0435287532160656
2018,MRT,wealth,0.0472253632748233
2019,MRT,wealth,0.0513867455473029
2020,MRT,wealth,0.0520792003364661
2021,MRT,wealth,0.05593556064469
1995,MLT,wealth,0.0226310612037211
1996,MLT,wealth,0.0239453401732469
1997,MLT,wealth,0.0261336249973072
1998,MLT,wealth,0.0277317557021445
1999,MLT,wealth,0.029827964169125
2000,MLT,wealth,0.0352964808699227
2001,MLT,wealth,0.0367260735793431
2002,MLT,wealth,0.038757822604529
2003,MLT,wealth,0.040806728280822
2004,MLT,wealth,0.0427046464523531
2005,MLT,wealth,0.0450426378035191
2006,MLT,wealth,0.0491577588292983
2007,MLT,wealth,0.0541583161261631
2008,MLT,wealth,0.0564612240427581
2009,MLT,wealth,0.0548281064849447
2010,MLT,wealth,0.0577582965797747
2011,MLT,wealth,0.0595895054641029
2012,MLT,wealth,0.0622489203322005
2013,MLT,wealth,0.0656483659550327
2014,MLT,wealth,0.0708863333098997
2015,MLT,wealth,0.0767255306535699
2016,MLT,wealth,0.0794995786316998
2017,MLT,wealth,0.0872777348241656
2018,MLT,wealth,0.0949679585105251
2019,MLT,wealth,0.0983596618076446
2020,MLT,wealth,0.0912195395917449
2021,MLT,wealth,0.0983052262062263
1995,MUS,wealth,0.0479179472174376
1996,MUS,wealth,0.0521301460102526
1997,MUS,wealth,0.0565418163851605
1998,MUS,wealth,0.0589624719575929
1999,MUS,wealth,0.0667382341371925
2000,MUS,wealth,0.0727300664996568
2001,MUS,wealth,0.0808568677054217
2002,MUS,wealth,0.100062540818054
2003,MUS,wealth,0.118523820957231
2004,MUS,wealth,0.137702115405454
2005,MUS,wealth,0.164329494968446
2006,MUS,wealth,0.20300997777538
2007,MUS,wealth,0.249748682624962
2008,MUS,wealth,0.272878634951462
2009,MUS,wealth,0.284450126028012
2010,MUS,wealth,0.280097059120889
2011,MUS,wealth,0.258655755645322
2012,MUS,wealth,0.2496245962193
2013,MUS,wealth,0.261247806292463
2014,MUS,wealth,0.295324717663776
2015,MUS,wealth,0.2812622854028
2016,MUS,wealth,0.259749675496279
2017,MUS,wealth,0.273737524109952
2018,MUS,wealth,0.300576560981146
2019,MUS,wealth,0.246601649984633
2020,MUS,wealth,0.213199515720068
2021,MUS,wealth,0.234987457507041
1995,MDV,wealth,0.000641974519752161
1996,MDV,wealth,0.000839764123897132
1997,MDV,wealth,0.00107758956725016
1998,MDV,wealth,0.00128339989664375
1999,MDV,wealth,0.00151354259802466
2000,MDV,wealth,0.00172961460813579
2001,MDV,wealth,0.00190244123881148
2002,MDV,wealth,0.00219045851833001
2003,MDV,wealth,0.00280007388300118
2004,MDV,wealth,0.00341853171660491
2005,MDV,wealth,0.00307980600411895
2006,MDV,wealth,0.00438890024973075
2007,MDV,wealth,0.00410173204775535
2008,MDV,wealth,0.00486655940989474
2009,MDV,wealth,0.00431555965501914
2010,MDV,wealth,0.00477339802731282
2011,MDV,wealth,0.0055648493617243
2012,MDV,wealth,0.00574813603185652
2013,MDV,wealth,0.00643471855145126
2014,MDV,wealth,0.00751486890509791
2015,MDV,wealth,0.00811419687739037
2016,MDV,wealth,0.00898707470118012
2017,MDV,wealth,0.0101298919602823
2018,MDV,wealth,0.0113416434013575
2019,MDV,wealth,0.0126688789868711
2020,MDV,wealth,0.00836191622703446
2021,MDV,wealth,0.0108825142526539
1995,MWI,wealth,8.69377203714904e-05
1996,MWI,wealth,0.00314829472511452
1997,MWI,wealth,0.00398920370124231
1998,MWI,wealth,0.00219021574925485
1999,MWI,wealth,0.00165595260528199
2000,MWI,wealth,0.000933431297907977
2001,MWI,wealth,0.000433605902032919
2002,MWI,wealth,0.00439998843437111
2003,MWI,wealth,0.00360444044178103
2004,MWI,wealth,0.00421841046414197
2005,MWI,wealth,0.00489000725245117
2006,MWI,wealth,0.00880860894504243
2007,MWI,wealth,0.0124821981200895
2008,MWI,wealth,0.0131017645811825
2009,MWI,wealth,0.0136046279241557
2010,MWI,wealth,0.0132127102189386
2011,MWI,wealth,0.0122723421060986
